User Id,Module,Sub Module,Actions 
2772,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2773,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2774,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2775,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2776,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2777,model_building,ml_backends,"['list', 'get']"
2778,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2779,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2780,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2781,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2782,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2783,model_building,ml_backends,"['list', 'get']"
2784,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2785,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2786,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2787,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2788,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2789,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2790,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2791,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2792,model_building,ml_backends,"['list', 'get']"
2793,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2794,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2795,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2796,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2797,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2798,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2799,model_building,ml_backends,"['list', 'get']"
2800,model_building,ml_backends,"['list', 'get']"
2801,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2802,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2803,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2804,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2805,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2806,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2807,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2808,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2809,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2810,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2811,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2812,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2813,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2814,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2815,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2816,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2817,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2818,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2819,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2820,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2821,model_building,ml_backends,"['list', 'get']"
2822,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2823,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2824,model_building,ml_backends,"['list', 'get']"
2825,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2826,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2827,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2828,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2829,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2830,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2831,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2832,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2833,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2834,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2835,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2836,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2837,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2838,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2839,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2840,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2841,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2842,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2843,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2844,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2845,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2846,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2847,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2848,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2849,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2850,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2851,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2852,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2853,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2854,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2855,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2856,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2857,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2858,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2859,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2860,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2861,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2862,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2863,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2864,model_building,ml_backends,"['list', 'get']"
2865,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2866,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2867,model_building,ml_backends,"['list', 'get']"
2868,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2869,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2870,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2871,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2872,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2873,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2874,model_building,ml_backends,"['list', 'get']"
2875,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2876,model_building,ml_backends,"['list', 'get']"
2877,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2878,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2879,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2880,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2881,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2882,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2883,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2884,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2885,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2886,model_building,ml_backends,"['list', 'get']"
2887,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2888,model_building,ml_backends,"['list', 'get']"
2889,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2890,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2891,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2892,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2893,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2894,model_building,ml_backends,"['list', 'get']"
2895,model_building,ml_backends,"['list', 'get']"
2896,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2897,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2898,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2899,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2900,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2901,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2902,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2903,model_building,ml_backends,"['list', 'get']"
2904,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2905,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2906,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2907,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2908,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2909,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2910,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2911,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2912,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2913,model_building,ml_backends,"['list', 'get']"
2914,model_building,ml_backends,"['list', 'get']"
2915,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2916,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2917,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2918,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2919,model_building,ml_backends,"['list', 'get']"
2920,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2921,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2922,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2923,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2924,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2925,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2926,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2927,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2928,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2929,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2930,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2931,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2932,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2933,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2934,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2935,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2936,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2937,model_building,ml_backends,"['list', 'get']"
2938,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2939,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2940,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2941,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2942,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2943,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2944,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2945,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2946,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2947,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2948,model_building,ml_backends,"['list', 'get']"
2949,model_building,ml_backends,"['list', 'get']"
2950,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2951,model_building,ml_backends,"['list', 'get']"
2952,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2953,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2954,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2955,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2956,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2957,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2958,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2959,model_building,ml_backends,"['list', 'get']"
2960,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2961,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2962,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2963,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2964,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2965,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2966,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2967,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2968,model_building,ml_backends,"['list', 'get']"
2969,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2970,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2971,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2972,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2973,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2974,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2975,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2976,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
2977,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2978,model_building,ml_backends,"['list', 'get']"
2979,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2980,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2981,model_building,ml_backends,"['list', 'get']"
2982,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
2983,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2984,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2985,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
2986,model_building,ml_backends,"['list', 'get']"
2987,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
2988,model_building,ml_backends,"['list', 'get']"
2989,model_building,ml_backends,"['list', 'get']"
2990,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2991,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
2992,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2993,model_building,ml_backends,"['list', 'get']"
2994,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
2995,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
2996,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2997,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
2998,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
2999,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3000,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3001,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3002,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3003,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3004,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3005,model_building,ml_backends,"['list', 'get']"
3006,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3007,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3008,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3009,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3010,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3011,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3012,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3013,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3014,model_building,ml_backends,"['list', 'get']"
3015,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3016,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3017,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3018,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3019,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3020,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3021,model_building,ml_backends,"['list', 'get']"
3022,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3023,model_building,ml_backends,"['list', 'get']"
3024,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3025,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3026,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3027,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3028,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3029,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3030,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3031,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3032,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3033,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3034,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3035,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3036,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3037,model_building,ml_backends,"['list', 'get']"
3038,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3039,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3040,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3041,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3042,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3043,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3044,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3045,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3046,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3047,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3048,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3049,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3050,model_building,ml_backends,"['list', 'get']"
3051,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3052,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3053,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3054,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3055,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3056,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3057,model_building,ml_backends,"['list', 'get']"
3058,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3059,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3060,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3061,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3062,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3063,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3064,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3065,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3066,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3067,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3068,model_building,ml_backends,"['list', 'get']"
3069,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3070,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3071,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3072,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3073,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3074,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3075,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3076,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3077,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3078,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3079,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3080,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3081,model_building,ml_backends,"['list', 'get']"
3082,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3083,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3084,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3085,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3086,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3087,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3088,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3089,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3090,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3091,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3092,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3093,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3094,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3095,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3096,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3097,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3098,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3099,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3100,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3101,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3102,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3103,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3104,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3105,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3106,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3107,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3108,model_building,ml_backends,"['list', 'get']"
3109,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3110,model_building,ml_backends,"['list', 'get']"
3111,model_building,ml_backends,"['list', 'get']"
3112,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3113,model_building,ml_backends,"['list', 'get']"
3114,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3115,model_building,ml_backends,"['list', 'get']"
3116,model_building,ml_backends,"['list', 'get']"
3117,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3118,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3119,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3120,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3121,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3122,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3123,model_building,ml_backends,"['list', 'get']"
3124,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3125,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3126,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3127,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3128,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3129,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3130,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3131,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3132,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3133,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3134,model_building,ml_backends,"['list', 'get']"
3135,model_building,ml_backends,"['list', 'get']"
3136,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3137,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3138,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3139,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3140,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3141,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3142,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3143,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3144,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3145,model_building,ml_backends,"['list', 'get']"
3146,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3147,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3148,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3149,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3150,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3151,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3152,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3153,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3154,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3155,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3156,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3157,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3158,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3159,model_building,ml_backends,"['list', 'get']"
3160,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3161,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3162,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3163,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3164,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3165,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3166,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3167,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3168,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3169,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3170,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3171,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3172,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3173,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3174,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3175,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3176,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3177,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3178,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3179,model_building,ml_backends,"['list', 'get']"
3180,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3181,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
